Feature,Mean Absolute SHAP
categorical__r_case_number_14009712TC10A,0.0
categorical__r_case_number_14007605TC10A,0.0
categorical__r_case_number_14009764CF10A,0.0
categorical__r_case_number_14009784CF10A,0.0
categorical__r_case_number_14009816TC10A,0.0
categorical__r_case_number_14009819CF10A,0.0
categorical__r_case_number_14009823CF10A,0.0
categorical__r_case_number_14009892CF10A,0.0
categorical__r_case_number_14009921MM10A,0.0
categorical__r_case_number_14009941CF10A,0.0
categorical__r_case_number_14009957MM10A,0.0
categorical__r_case_number_14009986CF10A,0.0
categorical__r_case_number_14009724CF10A,0.0
categorical__r_case_number_14009121CF10A,0.0
categorical__r_case_number_14009139CF10A,0.0
categorical__r_case_number_14009182CF10A,0.0
categorical__r_case_number_14009241TC10A,0.0
categorical__r_case_number_14009256MM10A,0.0
categorical__r_case_number_14009261CF10A,0.0
categorical__r_case_number_14009273MM10A,0.0
categorical__r_case_number_14009324CF10A,0.0
categorical__r_case_number_14009359CF10A,0.0
categorical__r_case_number_14009364MM10A,0.0
categorical__r_case_number_14009508MM10A,0.0
categorical__r_case_number_14009439CF10A,0.0
categorical__r_case_number_14009442CF10A,0.0
categorical__r_case_number_14009443CF10A,0.0
categorical__r_case_number_14009456MM10A,0.0
categorical__r_case_number_14009458CF10A,0.0
categorical__r_case_number_14009468CF10A,0.0
categorical__r_case_number_14009472MM10A,0.0
categorical__r_case_number_14009484CF10A,0.0
categorical__r_case_number_14009496CF10A,0.0
categorical__r_case_number_14009506TC10A,0.0
categorical__r_case_number_14009393CF10A,0.0
categorical__r_case_number_14010603CF10A,0.0
categorical__r_case_number_14010614CF10A,0.0
categorical__r_case_number_14010642TC20A,0.0
categorical__r_case_number_14010658MM10A,0.0
categorical__r_case_number_14010706CF10A,0.0
categorical__r_case_number_14010732MM10A,0.0
categorical__r_case_number_14010778MM10A,0.0
categorical__r_case_number_14010781TC10A,0.0
categorical__r_case_number_14010807TC10A,0.0
categorical__r_case_number_14010810CF10A,0.0
categorical__r_case_number_14009996CF10A,0.0
categorical__r_case_number_14010835CF10A,0.0
categorical__r_case_number_14010849MM10A,0.0
categorical__r_case_number_14010875MM10A,0.0
categorical__r_case_number_14010954MM10A,0.0
categorical__r_case_number_14010971MM10A,0.0
categorical__r_case_number_14010974CF10A,0.0
categorical__r_case_number_14011034MM10A,0.0
categorical__r_case_number_14011074CF10A,0.0
categorical__r_case_number_14011102CF10A,0.0
categorical__r_case_number_14011102MM10A,0.0
categorical__r_case_number_14010813CF10A,0.0
categorical__r_case_number_14009996MM10A,0.0
categorical__r_case_number_14010056CF10A,0.0
categorical__r_case_number_14010088CF10A,0.0
categorical__r_case_number_14010110CF10A,0.0
categorical__r_case_number_14010121CF10A,0.0
categorical__r_case_number_14010128CF10A,0.0
categorical__r_case_number_14010145CF10A,0.0
categorical__r_case_number_14010176MM10A,0.0
categorical__r_case_number_14010207MM10A,0.0
categorical__r_case_number_14010208CF10A,0.0
categorical__r_case_number_14010555CF10A,0.0
categorical__r_case_number_14010265CF10A,0.0
categorical__r_case_number_14010283CF10A,0.0
categorical__r_case_number_14010333CF10A,0.0
categorical__r_case_number_14010336CF10A,0.0
categorical__r_case_number_14010379TC10A,0.0
categorical__r_case_number_14010384MM10A,0.0
categorical__r_case_number_14010414TC40A,0.0
categorical__r_case_number_14010471TC20A,0.0
categorical__r_case_number_14010475TC10A,0.0
categorical__r_case_number_14017075CF10A,0.0
categorical__r_case_number_14010539MO10A,0.0
categorical__r_case_number_14010211MM10A,0.0
categorical__r_case_number_14007973MU10A,0.0
categorical__r_case_number_14007990MM10A,0.0
categorical__r_case_number_14008015MM10A,0.0
categorical__r_case_number_14008023CF10A,0.0
categorical__r_case_number_14008037CF10A,0.0
categorical__r_case_number_14008042CF10A,0.0
categorical__r_case_number_14008045MM10A,0.0
categorical__r_case_number_14008058CF10A,0.0
categorical__r_case_number_14008075CF10A,0.0
categorical__r_case_number_14008092CF10A,0.0
categorical__r_case_number_14009090CF10A,0.0
categorical__r_case_number_14008135TC10A,0.0
categorical__r_case_number_14008136TC10A,0.0
categorical__r_case_number_14008137TC10A,0.0
categorical__r_case_number_14008177CF10A,0.0
categorical__r_case_number_14008206MU10A,0.0
categorical__r_case_number_14008230CF10A,0.0
categorical__r_case_number_14008243MM10A,0.0
categorical__r_case_number_14008267MM10A,0.0
categorical__r_case_number_14008303CF10A,0.0
categorical__r_case_number_14008350CF10A,0.0
categorical__r_case_number_14008132MM10A,0.0
categorical__r_case_number_14007619MM10A,0.0
categorical__r_case_number_14007637CF10A,0.0
categorical__r_case_number_14007646CF10A,0.0
categorical__r_case_number_14007656CF10A,0.0
categorical__r_case_number_14007680MM10A,0.0
categorical__r_case_number_14007694CF10A,0.0
categorical__r_case_number_14007703CF10A,0.0
categorical__r_case_number_14007704CF10A,0.0
categorical__r_case_number_14007731MM10A,0.0
categorical__r_case_number_14007738CF10A,0.0
categorical__r_case_number_14007960MM10A,0.0
categorical__r_case_number_14007775MM10A,0.0
categorical__r_case_number_14007788CF10A,0.0
categorical__r_case_number_14007817CF10A,0.0
categorical__r_case_number_14007834CF10A,0.0
categorical__r_case_number_14007863MM10A,0.0
categorical__r_case_number_14007879MM10A,0.0
categorical__r_case_number_14007895MM10A,0.0
categorical__r_case_number_14007896TC10A,0.0
categorical__r_case_number_14007903CF10A,0.0
categorical__r_case_number_14007947MM10A,0.0
categorical__r_case_number_14007756CF10A,0.0
categorical__r_case_number_14008870CF10A,0.0
categorical__r_case_number_14008889CF10A,0.0
categorical__r_case_number_14008891CF10A,0.0
categorical__r_case_number_14008926CF10A,0.0
categorical__r_case_number_14008961CF10A,0.0
categorical__r_case_number_14008974MM10A,0.0
categorical__r_case_number_14008977CF10A,0.0
categorical__r_case_number_14008977MM10A,0.0
categorical__r_case_number_14008981MM10A,0.0
categorical__r_case_number_14009004MM10A,0.0
categorical__r_case_number_14008360MM10A,0.0
categorical__r_case_number_14009016CF10A,0.0
categorical__r_case_number_14009027CF10A,0.0
categorical__r_case_number_14009039MM10A,0.0
categorical__r_case_number_14009051MM10A,0.0
categorical__r_case_number_14009053MM10A,0.0
categorical__r_case_number_14009075MM10A,0.0
categorical__r_case_number_14009079CF10A,0.0
categorical__r_case_number_14009086CF10A,0.0
categorical__r_case_number_14009088TC10A,0.0
categorical__r_case_number_14009089MM10A,0.0
categorical__r_case_number_14009008CF10A,0.0
categorical__r_case_number_14008415MM10A,0.0
categorical__r_case_number_14008442MM10A,0.0
categorical__r_case_number_14008472MM10A,0.0
categorical__r_case_number_14008489MM10A,0.0
categorical__r_case_number_14008511CF10A,0.0
categorical__r_case_number_14008544MO10A,0.0
categorical__r_case_number_14008578CF10A,0.0
categorical__r_case_number_14008606MU10A,0.0
categorical__r_case_number_14008615MM10A,0.0
categorical__r_case_number_14008620MM10A,0.0
categorical__r_case_number_14008855MM10A,0.0
categorical__r_case_number_14008633CF10A,0.0
categorical__r_case_number_14008670MM10A,0.0
categorical__r_case_number_14008675MM10A,0.0
categorical__r_case_number_14008719MM10A,0.0
categorical__r_case_number_14008723MM10A,0.0
categorical__r_case_number_14008725MM10A,0.0
categorical__r_case_number_14008733TC10A,0.0
categorical__r_case_number_14008741TC10A,0.0
categorical__r_case_number_14008753CF10A,0.0
categorical__r_case_number_14008814CF10A,0.0
categorical__r_case_number_14008832MM10A,0.0
categorical__r_case_number_14008632CF10A,0.0
categorical__r_case_number_15002657CF10A,0.0
categorical__r_case_number_15002660MM40A,0.0
categorical__r_case_number_15002675TC30A,0.0
categorical__r_case_number_15002685MM10A,0.0
categorical__r_case_number_15002688CF10A,0.0
categorical__r_case_number_15002708MM10A,0.0
categorical__r_case_number_15002716CF10A,0.0
categorical__r_case_number_15002732CF10A,0.0
categorical__r_case_number_15002735MM10A,0.0
categorical__r_case_number_14018696TC10A,0.0
categorical__r_case_number_15002792CF10A,0.0
categorical__r_case_number_15002806CF10A,0.0
categorical__r_case_number_15002824MM20A,0.0
categorical__r_case_number_15002826MM40A,0.0
categorical__r_case_number_15002890CF10A,0.0
categorical__r_case_number_15002891MM10A,0.0
categorical__r_case_number_15002897CF10A,0.0
categorical__r_case_number_15002907CF10A,0.0
categorical__r_case_number_15002954CF10A,0.0
categorical__r_case_number_15002990MM40A,0.0
categorical__r_case_number_15002748CF10A,0.0
categorical__r_case_number_15002222CF10A,0.0
categorical__r_case_number_15002228MM10A,0.0
categorical__r_case_number_15002271CF10A,0.0
categorical__r_case_number_15002279MM10A,0.0
categorical__r_case_number_15002291MM10A,0.0
categorical__r_case_number_15002314MM10A,0.0
categorical__r_case_number_15002318CF10A,0.0
categorical__r_case_number_15002327MM10A,0.0
categorical__r_case_number_15002349MM10A,0.0
categorical__r_case_number_15002656CF10A,0.0
categorical__r_case_number_15002401CF10A,0.0
categorical__r_case_number_15002423CF10A,0.0
categorical__r_case_number_15002512MM10A,0.0
categorical__r_case_number_15002537CF10A,0.0
categorical__r_case_number_15002538CF10A,0.0
categorical__r_case_number_15002572MM10A,0.0
categorical__r_case_number_15002581MM20A,0.0
categorical__r_case_number_15002582CF10A,0.0
categorical__r_case_number_15002584CF10A,0.0
categorical__r_case_number_15002622MM10A,0.0
categorical__r_case_number_15002360MM10A,0.0
categorical__r_case_number_15003386CF10A,0.0
categorical__r_case_number_15003406CF10A,0.0
categorical__r_case_number_15003423CF10A,0.0
categorical__r_case_number_15003539CF10A,0.0
categorical__r_case_number_15003543MO40A,0.0
categorical__r_case_number_15003548MM10A,0.0
categorical__r_case_number_15003574TC30A,0.0
categorical__r_case_number_15003603CF10A,0.0
categorical__r_case_number_15003635CF10A,0.0
categorical__r_case_number_15003003CF10A,0.0
categorical__r_case_number_15003659TC10A,0.0
categorical__r_case_number_15003660MO10A,0.0
categorical__r_case_number_15003672MM10A,0.0
categorical__r_case_number_15003695MM10A,0.0
categorical__r_case_number_15003737MO10A,0.0
categorical__r_case_number_15003740CF10A,0.0
categorical__r_case_number_15003741MM10A,0.0
categorical__r_case_number_15003768CF10A,0.0
categorical__r_case_number_15003771MM40A,0.0
categorical__r_case_number_15003807CF10A,0.0
categorical__r_case_number_15003641CF10A,0.0
categorical__r_case_number_15003009CF10A,0.0
categorical__r_case_number_15003041MM10A,0.0
categorical__r_case_number_15003059MM10A,0.0
categorical__r_case_number_15003080MM10A,0.0
categorical__r_case_number_15003086MM10A,0.0
categorical__r_case_number_15003118CF10A,0.0
categorical__r_case_number_15003126MM40A,0.0
categorical__r_case_number_15003130CF10A,0.0
categorical__r_case_number_15003138MM20A,0.0
categorical__r_case_number_15003139CF10A,0.0
categorical__r_case_number_15003380MM40A,0.0
categorical__r_case_number_15003183MM10A,0.0
categorical__r_case_number_15003184CF10A,0.0
categorical__r_case_number_15003186MM10A,0.0
categorical__r_case_number_15003227CF10A,0.0
categorical__r_case_number_15003282MM10A,0.0
categorical__r_case_number_15003284CF10A,0.0
categorical__r_case_number_15003293CF10A,0.0
categorical__r_case_number_15003309CF10A,0.0
categorical__r_case_number_15003313MM10A,0.0
categorical__r_case_number_15003369CF10A,0.0
categorical__r_case_number_15003176CF10A,0.0
categorical__r_case_number_15001465MM10A,0.0
categorical__r_case_number_15001477CF10A,0.0
categorical__r_case_number_15001487MM20A,0.0
categorical__r_case_number_15001500MM10A,0.0
categorical__r_case_number_15001535CF10A,0.0
categorical__r_case_number_15001555MO10A,0.0
categorical__r_case_number_15001563MM20A,0.0
categorical__r_case_number_15001566MM10A,0.0
categorical__r_case_number_15001567CF10A,0.0
categorical__r_case_number_15002210MM10A,0.0
categorical__r_case_number_15001623MM10A,0.0
categorical__r_case_number_15001632MM20A,0.0
categorical__r_case_number_15001634CF10A,0.0
categorical__r_case_number_15001640TC10A,0.0
categorical__r_case_number_15001657CF10A,0.0
categorical__r_case_number_15001664MM10A,0.0
categorical__r_case_number_15001666CF10A,0.0
categorical__r_case_number_15001673MM10A,0.0
categorical__r_case_number_15001673MM20A,0.0
categorical__r_case_number_15001674MM20A,0.0
categorical__r_case_number_15001621MM30A,0.0
categorical__r_case_number_15001303MM30A,0.0
categorical__r_case_number_15001305MM10A,0.0
categorical__r_case_number_15001313CF10A,0.0
categorical__r_case_number_15001315CF10A,0.0
categorical__r_case_number_15001316MM40A,0.0
categorical__r_case_number_15001319MM20A,0.0
categorical__r_case_number_15001319MU10A,0.0
categorical__r_case_number_15001323MM20A,0.0
categorical__r_case_number_15001340CF10A,0.0
categorical__r_case_number_15001462TC10A,0.0
categorical__r_case_number_15001346MM10A,0.0
categorical__r_case_number_15001366CF10A,0.0
categorical__r_case_number_15001370MM10A,0.0
categorical__r_case_number_15001375CF10A,0.0
categorical__r_case_number_15001387CF10A,0.0
categorical__r_case_number_15001432CF10A,0.0
categorical__r_case_number_15001443CF10A,0.0
categorical__r_case_number_15001448CF10A,0.0
categorical__r_case_number_15001459MM30A,0.0
categorical__r_case_number_15001461CF10A,0.0
categorical__r_case_number_15001342CF10A,0.0
categorical__r_case_number_15001926CF10A,0.0
categorical__r_case_number_15001940MM40A,0.0
categorical__r_case_number_15001965CF10A,0.0
categorical__r_case_number_15001970CF10A,0.0
categorical__r_case_number_15001974MM10A,0.0
categorical__r_case_number_15002014MM30A,0.0
categorical__r_case_number_15002030MM10A,0.0
categorical__r_case_number_15002041CF10A,0.0
categorical__r_case_number_15002042MM10A,0.0
categorical__r_case_number_15001682MM10A,0.0
categorical__r_case_number_15002055MM10A,0.0
categorical__r_case_number_15002117MM10A,0.0
categorical__r_case_number_15002126CF10A,0.0
categorical__r_case_number_15002141CF10A,0.0
categorical__r_case_number_15002142MM10A,0.0
categorical__r_case_number_15002154MM10A,0.0
categorical__r_case_number_15002157MM10A,0.0
categorical__r_case_number_15002200MM40A,0.0
categorical__r_case_number_15002201MM40A,0.0
categorical__r_case_number_15002208MM40A,0.0
categorical__r_case_number_15002047CF10A,0.0
categorical__r_case_number_15001685CF10A,0.0
categorical__r_case_number_15001688MM20A,0.0
categorical__r_case_number_15001693MM30A,0.0
categorical__r_case_number_15001695CF10A,0.0
categorical__r_case_number_15001695MM20A,0.0
categorical__r_case_number_15001709CF10A,0.0
categorical__r_case_number_15001716MM30A,0.0
categorical__r_case_number_15001744MM40A,0.0
categorical__r_case_number_15001766MM10A,0.0
categorical__r_case_number_15001768MM20A,0.0
categorical__r_case_number_15001917CF10A,0.0
categorical__r_case_number_15001771CF10A,0.0
categorical__r_case_number_15001776MM30A,0.0
categorical__r_case_number_15001799CF10A,0.0
categorical__r_case_number_15001806MM10A,0.0
categorical__r_case_number_15001818MM40A,0.0
categorical__r_case_number_15001853TC10A,0.0
categorical__r_case_number_15001889CF10A,0.0
categorical__r_case_number_15001896CF10A,0.0
categorical__r_case_number_15001911MU10A,0.0
categorical__r_case_number_15001912TC10A,0.0
categorical__r_case_number_15001770MM30A,0.0
categorical__r_case_number_15005902MM10A,0.0
categorical__r_case_number_15005910MM10A,0.0
categorical__r_case_number_15005910TC30A,0.0
categorical__r_case_number_15005911CF10A,0.0
categorical__r_case_number_15005940MM10A,0.0
categorical__r_case_number_15005973CF10A,0.0
categorical__r_case_number_15005982CF10A,0.0
categorical__r_case_number_15006033MM10A,0.0
categorical__r_case_number_15006122CF10A,0.0
categorical__r_case_number_15003811MM10A,0.0
categorical__r_case_number_15006130MM10A,0.0
categorical__r_case_number_15006136CF10A,0.0
categorical__r_case_number_15006137TC10A,0.0
categorical__r_case_number_15006177CF10A,0.0
categorical__r_case_number_15006193CF10A,0.0
